model_name,accuracy_mean,accuracy_std,accuracy_scaled_mean,accuracy_scaled_std
kNeighbour_kbestmutual,0.751860465116279,0.040521879460127114,0.7786046511627908,0.03821037097402953
kNeighbour_select,0.8399999999999999,0.03818205230788939,0.8686046511627906,0.03913961088303914
kNeighbour_selecttree,0.7997674418604652,0.04302576988254759,0.8574418604651163,0.035100874489683416
kNeighbour_rfe,0.807906976744186,0.038512077292064094,0.868139534883721,0.03142634129178198
svcLinear,0.8344186046511627,0.03659078960970592,0.8597674418604648,0.031149771664381487
svcLinear_iso,0.7769767441860465,0.038049382958689974,0.8632558139534884,0.03243831771937245
svcLinear_lle,0.7695348837209304,0.04712904163794545,0.8462790697674418,0.03498357800632164
svcLinear_llemodified,0.8297674418604649,0.03812535187222915,0.8586046511627905,0.03642784046363027
svcLinear_svd,0.8237209302325581,0.03300031958151954,0.8525581395348837,0.035379423731603
svcLinear_lda,0.8544186046511628,0.0369350357136592,0.8544186046511628,0.0369350357136592
svcLinear_pca,0.8339534883720929,0.037573796146271085,0.8597674418604648,0.031149771664381487
svcLinear_kpca,0.5,0.0,0.672325581395349,0.08338725495424801
svcLinear_sel,0.8344186046511627,0.03746712999655131,0.8599999999999998,0.03137036042589255
svcLinear_kbest,0.8060465116279069,0.040510533186821726,0.7983720930232557,0.04548934701956151
svcLinear_kbestmutual,0.7988372093023256,0.0443844992650984,0.7979069767441861,0.04424048054647728
svcLinear_select,0.8379069767441859,0.03192151679010003,0.85953488372093,0.032627832385666196
svcLinear_selecttree,0.8376744186046511,0.02799984547589284,0.8588372093023255,0.033298070405036316
svcLinear_rfe,0.8434883720930231,0.036043510752807865,0.8618604651162791,0.03326800882278635
svc,0.5204651162790698,0.014061596704959031,0.6504651162790698,0.047456108211674515
svc_iso,0.5072093023255814,0.011366836660325523,0.5165116279069768,0.019189922089187204
svc_lle,0.7686046511627908,0.044506184206987535,0.8511627906976744,0.030410922861911674
svc_llemodified,0.8474418604651163,0.03326800882278635,0.8565116279069767,0.0337497871715742
svc_svd,0.5325581395348837,0.014890986598681023,0.6804651162790698,0.04552678266061327
svc_lda,0.8567441860465117,0.03397578114930171,0.8567441860465117,0.03397578114930171
svc_pca,0.5204651162790698,0.014061596704959031,0.6504651162790698,0.047456108211674515
svc_kpca,0.5,0.0,0.7674418604651163,0.04344544579597536
svc_sel,0.5204651162790698,0.014061596704959031,0.650232558139535,0.04759437409659145
svc_kbest,0.5083720930232558,0.010667297619702058,0.788372093023256,0.03526918811186768
svc_kbestmutual,0.5137209302325582,0.01446541538612463,0.7932558139534883,0.03802094438604189
svc_select,0.5065116279069768,0.0205600335863259,0.8127906976744187,0.039139610883039154
svc_selecttree,0.5072093023255814,0.010371675870222214,0.8527906976744185,0.036815503353645196
svc_rfe,0.5116279069767442,0.03402032287983208,0.7781395348837209,0.03586526074168745
gaussian,0.7267441860465117,0.039892364647461494,0.8899999999999999,0.029891637717066093
gaussian_iso,0.6830232558139536,0.08293591914661842,0.8704651162790696,0.032308846262007626
gaussian_lle,0.78,0.046152098814533665,0.8630232558139536,0.033884127944435787
gaussian_llemodified,0.8551162790697673,0.029618997601693925,0.8690697674418605,0.03502374995790879
gaussian_svd,0.7323255813953488,0.0412415486204413,0.8911627906976743,0.032951116751736766
gaussian_lda,0.8576744186046511,0.03584414311987157,0.8576744186046511,0.03584414311987157
gaussian_pca,0.7267441860465117,0.039892364647461494,0.8899999999999999,0.029891637717066093
gaussian_kpca,0.5,0.0,0.8781395348837208,0.027735909796977806
gaussian_sel,0.7267441860465117,0.039892364647461494,0.8899999999999999,0.029891637717066093
gaussian_kbest,0.8069767441860466,0.038495221761039186,0.8046511627906976,0.03778622513784168
gaussian_kbestmutual,0.7851162790697674,0.05592237531233168,0.8039534883720931,0.0378584366064199
gaussian_select,0.8527906976744185,0.07718723416759017,0.8779069767441859,0.03257889703749279
gaussian_selecttree,0.8216279069767444,0.10341936554805564,0.8753488372093022,0.033623757343121514
gaussian_rfe,0.7988372093023257,0.04462753735440811,0.8879069767441861,0.030300460418422933
decissionTree,0.8330232558139535,0.034709643175452345,0.8372093023255813,0.03898384794009351
decissionTree_iso,0.7402325581395349,0.04803381268052087,0.8095348837209302,0.04067374711906005
decissionTree_lle,0.7565116279069767,0.03949450742596878,0.827674418604651,0.042162348155042294
decissionTree_llemodified,0.8262790697674417,0.03795830452798524,0.8199999999999998,0.03581999345021424
decissionTree_svd,0.7953488372093023,0.04294461700609161,0.8293023255813954,0.027461561710000953
decissionTree_lda,0.8346511627906976,0.03435962891990032,0.8346511627906976,0.03435962891990032
decissionTree_pca,0.7676744186046512,0.045541629545211876,0.7888372093023256,0.03529677929284497
decissionTree_kpca,0.5,0.0,0.6069767441860465,0.08175998061045091
decissionTree_sel,0.8355813953488372,0.03441624756228158,0.8311627906976743,0.03893109387505409
decissionTree_kbest,0.7495348837209302,0.04634913476141084,0.7523255813953488,0.04358526700928213
decissionTree_kbestmutual,0.7488372093023256,0.03953488372093024,0.7509302325581396,0.04160711446423583
decissionTree_select,0.8362790697674417,0.031873193858626636,0.823720930232558,0.040638495179167955
decissionTree_selecttree,0.8404651162790698,0.039878126938366766,0.8374418604651163,0.03226529429266561
decissionTree_rfe,0.8327906976744185,0.03601949475163876,0.8341860465116278,0.04006552232233595
rfc,0.8476744186046511,0.04096259291583381,0.8562790697674417,0.03578373838682486
rfc_iso,0.746046511627907,0.05470605852529164,0.7681395348837211,0.04762674871411379
rfc_lle,0.7720930232558141,0.04313310928137537,0.8409302325581395,0.03694967562691937
rfc_llemodified,0.8172093023255813,0.03981025846796401,0.8267441860465117,0.04148735529049133
rfc_svd,0.8051162790697675,0.04819960301356458,0.8325581395348836,0.03792908472162811
rfc_lda,0.838139534883721,0.034324194841851334,0.8337209302325581,0.03989236464746149
rfc_pca,0.7013953488372092,0.04488070841800156,0.7074418604651163,0.05806320570912459
rfc_kpca,0.5,0.0,0.5362790697674419,0.0672266011373976
rfc_sel,0.8546511627906976,0.0329092365071742,0.8548837209302325,0.036714736505796985
rfc_kbest,0.7913953488372093,0.038171427391681896,0.78,0.03712490428429279
rfc_kbestmutual,0.7818604651162789,0.03860465116279071,0.7834883720930231,0.04673724349693427
rfc_select,0.8616279069767441,0.03331755530673117,0.8246511627906977,0.041850127922612064
rfc_selecttree,0.8567441860465117,0.03373616335960668,0.86,0.03154229178267157
rfc_rfe,0.8458139534883721,0.036312596315366805,0.8553488372093022,0.04199976821383927
mlp,0.8134883720930232,0.06343169801986284,0.89,0.029527558146632413
mlp_iso,0.7572093023255815,0.037544997340670835,0.8604651162790696,0.03014297999259469
mlp_lle,0.7760465116279068,0.04520310513559223,0.8555813953488373,0.03297818739256748
mlp_llemodified,0.8390697674418606,0.034988988455544684,0.8613953488372093,0.03638921859361608
mlp_svd,0.8234883720930235,0.056950159911095984,0.8862790697674419,0.03241580182071433
mlp_lda,0.8562790697674418,0.035632278558688,0.8574418604651162,0.035787516669615986
mlp_pca,0.8299999999999998,0.03876751858922946,0.8895348837209301,0.03249578747088865
mlp_kpca,0.5,0.0,0.7537209302325582,0.04483549644513689
mlp_sel,0.799767441860465,0.08636928775296872,0.8895348837209304,0.02850616435379363
mlp_kbest,0.7725581395348838,0.04450071553438136,0.7965116279069768,0.039277548265243115
mlp_kbestmutual,0.7646511627906976,0.05050100535012859,0.7988372093023256,0.03927754826524311
mlp_select,0.8551162790697674,0.034037011001284596,0.8809302325581396,0.03210313288695329
mlp_selecttree,0.8425581395348839,0.036342371726310704,0.8825581395348837,0.028976594870644436
mlp_rfe,0.8211627906976743,0.05738534080322446,0.8879069767441861,0.0322040546476535
ada,0.8711627906976744,0.03463789351053184,0.8702325581395348,0.03460039983887867
ada_iso,0.7530232558139535,0.048423496837494036,0.8395348837209302,0.036549380570934216
ada_lle,0.7546511627906978,0.036419673868292625,0.8274418604651161,0.04110164950719139
ada_llemodified,0.8248837209302325,0.035070045030053086,0.85953488372093,0.03187319385862663
ada_svd,0.8276744186046511,0.03383621032649872,0.8518604651162789,0.030304922339609033
ada_lda,0.8339534883720928,0.035577595176303496,0.8339534883720928,0.035577595176303496
ada_pca,0.8195348837209302,0.0392768597833411,0.8423255813953486,0.031041067373885733
ada_kpca,0.5,0.0,0.6202325581395349,0.07874797721611693
ada_sel,0.857674418604651,0.03293469947367531,0.8697674418604648,0.036697055437347664
ada_kbest,0.7841860465116279,0.04840115406103699,0.7844186046511628,0.04834804858580297
ada_kbestmutual,0.7790697674418604,0.047031973060829506,0.777906976744186,0.04773110639947394
ada_select,0.8590697674418603,0.03285907434638151,0.8611627906976744,0.03731163254538363
ada_selecttree,0.8551162790697674,0.035514452911498275,0.8574418604651163,0.03245915184766156
ada_rfe,0.8688372093023256,0.02651978658632266,0.8611627906976743,0.02954586867682242
gaussianNB,0.8058139534883721,0.040027708088508154,0.8137209302325581,0.04221362653229538
gaussianNB_iso,0.7586046511627907,0.04260069038154565,0.793953488372093,0.034809222775939834
gaussianNB_lle,0.7727906976744185,0.04778546341505163,0.8069767441860466,0.05257048630445262
gaussianNB_llemodified,0.8246511627906977,0.039660539026443356,0.8167441860465117,0.04031782871212899
gaussianNB_svd,0.8111627906976743,0.04045174866076074,0.8267441860465117,0.0441401230141914
gaussianNB_lda,0.8569767441860465,0.0344350997557229,0.8569767441860465,0.0344350997557229
gaussianNB_pca,0.6853488372093025,0.0532050128373462,0.7306976744186048,0.050916956961503286
gaussianNB_kpca,0.5,0.0,0.5683720930232559,0.02457205384534381
gaussianNB_sel,0.8230232558139534,0.03907322797520547,0.8134883720930233,0.04205124484575146
gaussianNB_kbest,0.7809302325581394,0.03983198896001236,0.7809302325581394,0.03983198896001236
gaussianNB_kbestmutual,0.7793023255813953,0.04071361813940247,0.7793023255813953,0.04071361813940247
gaussianNB_select,0.8446511627906976,0.03578373838682485,0.783720930232558,0.043320781419063155
gaussianNB_selecttree,0.8209302325581396,0.03449394645160773,0.8295348837209302,0.03219145673039812
gaussianNB_rfe,0.7867441860465116,0.05280708689348724,0.8067441860465117,0.047426468091229794
qda,0.8262790697674417,0.04278121735223923,0.8262790697674417,0.04278121735223923
qda_iso,0.7806976744186046,0.044308886775327516,0.8437209302325581,0.03961414762766062
qda_lle,0.7676744186046514,0.04227763704175655,0.8348837209302326,0.04743273966132822
qda_llemodified,0.8404651162790696,0.04028293659939465,0.8202325581395347,0.03700598522037862
qda_svd,0.8374418604651163,0.034059249110527344,0.8046511627906977,0.042691999420199585
qda_lda,0.8569767441860465,0.0344350997557229,0.8569767441860465,0.0344350997557229
qda_pca,0.8262790697674417,0.04278121735223923,0.8262790697674417,0.04278121735223923
qda_kpca,0.5,0.0,0.5469767441860466,0.06626723680581356
qda_sel,0.8030232558139535,0.040374798966224056,0.8262790697674417,0.04278121735223923
qda_kbest,0.7783720930232557,0.04427225372592815,0.7783720930232557,0.04427225372592815
qda_kbestmutual,0.7767441860465116,0.04515462288127348,0.7767441860465116,0.04515462288127348
qda_select,0.7793023255813953,0.050657654355833,0.7906976744186046,0.04610285488743955
qda_selecttree,0.8544186046511628,0.03199175123538166,0.8527906976744187,0.03159796804606819
qda_rfe,0.8167441860465117,0.04853505643989281,0.8181395348837209,0.04915511149900057
