model_name,accuracy_mean,accuracy_std,accuracy_scaled_mean,accuracy_scaled_std
gaussian_kpca,0.5,0.0,0.7541860465116279,0.052519537171880265
gaussian_sel,0.5502325581395349,0.022719394868501986,0.8886046511627907,0.030860211001214503
gaussian_kbest,0.5711627906976744,0.03177122113104757,0.8734883720930233,0.04831615728329521
gaussian_kbestmutual,0.5502325581395349,0.022600056954895528,0.8937209302325582,0.02932538774994619
gaussian_select,0.7620930232558141,0.04806757907283455,0.8788372093023255,0.026929589902762896
gaussian_selecttree,0.7611627906976746,0.08742484990405389,0.8841860465116278,0.029687392366945013
gaussian_rfe,0.6767441860465117,0.0772359158391424,0.8553488372093024,0.059616586379565455
decissionTree,0.83,0.03869770237029401,0.824186046511628,0.03725578492000146
decissionTree_iso,0.7213953488372092,0.05458729568488708,0.8065116279069767,0.041455404567734305
decissionTree_lle,0.7423255813953488,0.043901162405718626,0.8179069767441858,0.04403953678721729
decissionTree_llemodified,0.7916279069767442,0.03931814735889872,0.8255813953488372,0.03891441983879421
decissionTree_svd,0.7895348837209302,0.04219824956191641,0.8002325581395346,0.040660448090742526
decissionTree_lda,0.8388372093023255,0.04651220929869189,0.8388372093023255,0.04651220929869189
decissionTree_pca,0.7632558139534882,0.05045814977099935,0.757906976744186,0.03682137902752113
decissionTree_kpca,0.5,0.0,0.5009302325581395,0.006082184572382333
decissionTree_sel,0.8334883720930232,0.03226110350485551,0.8267441860465117,0.0333986200380118
decissionTree_kbest,0.8332558139534882,0.039713005036944235,0.8369767441860465,0.042469089704321214
decissionTree_kbestmutual,0.8339534883720929,0.03504150363132532,0.8302325581395348,0.03828390147245192
decissionTree_select,0.8372093023255812,0.04001081519554709,0.8083720930232559,0.04089586294814748
decissionTree_selecttree,0.8362790697674417,0.037846291844536466,0.8327906976744187,0.03827613088834219
decissionTree_rfe,0.8269767441860465,0.03861025456671929,0.8272093023255812,0.039261021367383804
rfc,0.8344186046511627,0.04354243623616168,0.8309302325581394,0.04407636325433964
rfc_iso,0.7376744186046511,0.05037232923133864,0.7337209302325582,0.05568055764564131
rfc_lle,0.7646511627906978,0.039504776497834564,0.8188372093023257,0.04563653522952354
rfc_llemodified,0.7472093023255814,0.046790443385503484,0.7448837209302326,0.0521786049496757
rfc_svd,0.7737209302325582,0.0459977425551849,0.765813953488372,0.049058744490997626
rfc_lda,0.8395348837209302,0.04479386112618191,0.8388372093023255,0.04412541740074098
rfc_pca,0.6216279069767442,0.05558139534883721,0.6165116279069768,0.073632842979002
rfc_kpca,0.5,0.0,0.5037209302325583,0.012402131745091527
rfc_sel,0.8402325581395347,0.036535320412471664,0.831627906976744,0.040363411348181666
rfc_kbest,0.8311627906976744,0.0474464202095129,0.8388372093023255,0.03503918844493111
rfc_kbestmutual,0.8309302325581395,0.038580126701600125,0.8399999999999999,0.036368405213627185
rfc_select,0.8595348837209302,0.032627832385666196,0.8146511627906976,0.04688282114308219
rfc_selecttree,0.8551162790697674,0.03954924499761045,0.8511627906976744,0.037929084721628106
rfc_rfe,0.8248837209302328,0.041432567537931904,0.8253488372093024,0.04278627378547524
mlp,0.8174418604651162,0.052634745570959415,0.88,0.028900904898429735
mlp_iso,0.7290697674418606,0.05258334443997681,0.8441860465116278,0.03197145833690121
mlp_lle,0.7686046511627908,0.04704634493986956,0.8597674418604652,0.030800567518108064
mlp_llemodified,0.85953488372093,0.03463789351053185,0.8753488372093022,0.029420213210918086
mlp_svd,0.8313953488372094,0.04605884260543804,0.8744186046511626,0.026617495679673465
mlp_lda,0.8511627906976743,0.044247203698698695,0.8509302325581395,0.04410580228909989
mlp_pca,0.8520930232558139,0.03504150363132531,0.8851162790697674,0.02965822989196253
mlp_kpca,0.5,0.0,0.5188372093023257,0.013337163682734562
mlp_sel,0.8209302325581396,0.04949720152044829,0.8797674418604652,0.02891680687504356
mlp_kbest,0.8272093023255812,0.04357037412453653,0.89,0.03474468415943801
mlp_kbestmutual,0.8174418604651162,0.06029717284867056,0.8874418604651163,0.027164542791532718
mlp_select,0.8402325581395347,0.05120558463999232,0.8781395348837208,0.029438590508737966
mlp_selecttree,0.8418604651162791,0.037281905911352074,0.8881395348837209,0.02609318907214237
mlp_rfe,0.827906976744186,0.04760346393129935,0.8769767441860463,0.02762356085148578
ada,0.8709302325581396,0.03411953663051444,0.8713953488372093,0.03381382553317013
ada_iso,0.7360465116279069,0.054848727511957,0.815813953488372,0.0340489260803557
ada_lle,0.743953488372093,0.04433817142266316,0.8193023255813954,0.0319892153270716
ada_llemodified,0.8274418604651163,0.041494524520355236,0.8602325581395349,0.033174400264098805
ada_svd,0.8244186046511628,0.04302325581395349,0.8523255813953488,0.03641967386829262
ada_lda,0.8383720930232558,0.04594127038404282,0.8383720930232558,0.04594127038404282
ada_pca,0.8153488372093024,0.03592552840433027,0.8390697674418606,0.039353894886348884
ada_kpca,0.5,0.0,0.5041860465116279,0.012898069417546097
ada_sel,0.8558139534883721,0.0341789266434862,0.8709302325581395,0.03315483123112384
ada_kbest,0.8697674418604652,0.03814237085315517,0.8713953488372093,0.036208189554379
ada_kbestmutual,0.8716279069767441,0.040744823187117724,0.8718604651162789,0.04038015673408313
ada_select,0.8532558139534884,0.037706704512199984,0.8611627906976743,0.03560570684868789
ada_selecttree,0.8648837209302326,0.03320698969212951,0.8683720930232558,0.03445001709235573
ada_rfe,0.8655813953488373,0.032901840342004454,0.8646511627906976,0.03447512643759333
gaussianNB,0.7769767441860467,0.03958205120654671,0.782325581395349,0.03905592224228973
gaussianNB_iso,0.7637209302325582,0.045952452676399594,0.7932558139534883,0.05133638625587968
gaussianNB_lle,0.7644186046511627,0.04573833920615111,0.771860465116279,0.045327365220783594
gaussianNB_llemodified,0.8195348837209303,0.0428336488180197,0.7923255813953489,0.04569101673497565
gaussianNB_svd,0.8102325581395349,0.041172643676894376,0.7402325581395349,0.058121392518186536
gaussianNB_lda,0.8509302325581396,0.04229042751734466,0.8509302325581396,0.04229042751734466
gaussianNB_pca,0.6711627906976745,0.06104551494202984,0.7095348837209302,0.056988133650440934
gaussianNB_kpca,0.5,0.0,0.5195348837209304,0.013448216088186929
gaussianNB_sel,0.8055813953488372,0.03898662249245744,0.782325581395349,0.03905592224228973
gaussianNB_kbest,0.8030232558139535,0.04396579131371338,0.811860465116279,0.0442282540150293
gaussianNB_kbestmutual,0.7888372093023257,0.04346784741379005,0.7990697674418605,0.04557427566607978
gaussianNB_select,0.8372093023255814,0.039943172179808535,0.7837209302325582,0.04153621185928315
gaussianNB_selecttree,0.8179069767441861,0.041964341400309246,0.82,0.040430351278326934
gaussianNB_rfe,0.7746511627906978,0.04274833595766987,0.7760465116279072,0.0405352239508597
qda,0.7993023255813955,0.04843745583923036,0.7993023255813955,0.04843745583923036
qda_iso,0.7690697674418604,0.04545366536342536,0.8362790697674417,0.03770311855442521
qda_lle,0.7716279069767442,0.04404874629040678,0.8313953488372092,0.03482553286481846
qda_llemodified,0.8037209302325582,0.04203066175844599,0.8376744186046513,0.03891164013809857
qda_svd,0.8516279069767443,0.03116279069767441,0.7913953488372094,0.04600949886641175
qda_lda,0.8509302325581396,0.04229042751734466,0.8509302325581396,0.04229042751734466
qda_pca,0.7993023255813955,0.04843745583923036,0.7993023255813955,0.04843745583923036
qda_kpca,0.5,0.0,0.5,0.005696487773914377
qda_sel,0.8025581395348838,0.042659683153920186,0.7990697674418606,0.04805801433707715
qda_kbest,0.8306976744186046,0.03906422995087639,0.8306976744186046,0.03906422995087639
qda_kbestmutual,0.813953488372093,0.0400108151955471,0.813953488372093,0.0400108151955471
qda_select,0.8251162790697676,0.04047847948285503,0.8167441860465116,0.04372835167096267
qda_selecttree,0.8648837209302326,0.03918380367606759,0.8709302325581395,0.033073168961227646
qda_rfe,0.8046511627906976,0.04363177450998539,0.8044186046511628,0.03992217957288465
