model_name,accuracy_mean,accuracy_std,accuracy_scaled_mean,accuracy_scaled_std
kNeighbour_selecttree,0.5734883720930233,0.040242638876880496,0.6386046511627906,0.04080318548736986
kNeighbour_rfe,0.5744186046511628,0.060375604584870554,0.6523255813953487,0.0415524846167573
svcLinear,0.6555813953488372,0.03806359427723983,0.6560465116279071,0.04154207078629602
svcLinear_iso,0.5751162790697675,0.03707898691924139,0.6639534883720931,0.04135678893902032
svcLinear_lle,0.5,0.0,0.5,0.0
svcLinear_llemodified,0.5,0.0,0.5,0.0
svcLinear_svd,0.5951162790697674,0.04298804341546731,0.6241860465116279,0.039290627129196044
svcLinear_lda,0.636046511627907,0.03173800945106089,0.636046511627907,0.03173800945106089
svcLinear_pca,0.6579069767441861,0.03947259114367153,0.6558139534883722,0.041340439150305074
svcLinear_kpca,0.5,0.0,0.5,0.0
svcLinear_sel,0.655813953488372,0.04107795751780393,0.6560465116279071,0.04154207078629602
svcLinear_kbest,0.6167441860465117,0.03572323151501846,0.5737209302325581,0.03825634409754954
svcLinear_kbestmutual,0.6144186046511628,0.04296727973909209,0.5790697674418606,0.042437878118359675
svcLinear_select,0.6527906976744186,0.0380721185221087,0.6332558139534884,0.036490884345903876
svcLinear_selecttree,0.6516279069767442,0.036323764954733835,0.6290697674418605,0.03920864023276132
svcLinear_rfe,0.6295348837209302,0.03842561454151977,0.6232558139534884,0.03973955230380247
svc,0.5,0.0,0.5,0.0
svc_iso,0.5,0.0,0.5011627906976744,0.0034883720930232623
svc_lle,0.5541860465116281,0.033909656320572475,0.6306976744186046,0.03342371018273801
svc_llemodified,0.6006976744186047,0.032275349963268994,0.6200000000000001,0.033494831418397826
svc_svd,0.5,0.0,0.5172093023255815,0.012137663582046406
svc_lda,0.634186046511628,0.04426003597160398,0.634186046511628,0.04426003597160398
svc_pca,0.5,0.0,0.5,0.0
svc_kpca,0.5,0.0,0.5,0.0
svc_sel,0.5,0.0,0.5,0.0
svc_kbest,0.5,0.0,0.5755813953488372,0.04314877980297553
svc_kbestmutual,0.5,0.0,0.5895348837209303,0.049237012464511926
svc_select,0.5,0.0,0.5293023255813954,0.03355935629311153
svc_selecttree,0.5,0.0,0.5853488372093023,0.04513126099842251
svc_rfe,0.5,0.0,0.6127906976744186,0.03780411210932292
gaussian,0.06046511627906977,0.004651162790697674,0.67,0.027109736336203935
gaussian_iso,0.4106976744186047,0.2003841632260958,0.6695348837209302,0.029608039777566892
gaussian_lle,0.5625581395348839,0.03986795403313963,0.6665116279069768,0.038526117934658266
gaussian_llemodified,0.6467441860465116,0.03393197789476367,0.6737209302325582,0.03760041540338751
gaussian_svd,0.06325581395348838,0.008109579429843115,0.6602325581395349,0.027838093281218123
gaussian_lda,0.6404651162790698,0.043992230987258914,0.6404651162790698,0.043992230987258914
gaussian_pca,0.06046511627906977,0.004651162790697674,0.67,0.027109736336203935
gaussian_kpca,0.5,0.0,0.5,0.0
gaussian_sel,0.06046511627906977,0.004651162790697674,0.669767441860465,0.02692055093672145
gaussian_kbest,0.5897674418604651,0.03684707408435044,0.6100000000000001,0.0476153917059606
gaussian_kbestmutual,0.5858139534883721,0.050572172374862626,0.6109302325581395,0.05263269048952919
gaussian_select,0.4981395348837209,0.2542591226686838,0.6565116279069768,0.03095819683581459
gaussian_selecttree,0.4716279069767442,0.25762739895069925,0.6560465116279068,0.03180949921218188
gaussian_rfe,0.46139534883720934,0.24814552857781635,0.6560465116279071,0.02642273960434509
decissionTree,0.6351162790697674,0.03980006821554634,0.6332558139534884,0.04082769926878659
decissionTree_iso,0.5451162790697675,0.04354740428184345,0.6174418604651163,0.03913961088303915
decissionTree_lle,0.5469767441860466,0.050200248006816835,0.6255813953488373,0.04120940731783569
decissionTree_llemodified,0.6123255813953488,0.04683665503932919,0.6130232558139536,0.04088263617366647
decissionTree_svd,0.5725581395348837,0.039230014667831714,0.6041860465116279,0.05020024800681683
decissionTree_lda,0.6034883720930232,0.04744699014675155,0.6032558139534884,0.04758300936133629
decissionTree_pca,0.5569767441860465,0.05529066710683136,0.5748837209302325,0.04789568618365024
decissionTree_kpca,0.47232558139534886,0.0834261606655636,0.4548837209302326,0.14312512915626605
decissionTree_sel,0.6193023255813954,0.03903999419269566,0.636279069767442,0.04127759578108612
decissionTree_kbest,0.5551162790697676,0.0402002827927166,0.5576744186046512,0.04127235451437958
decissionTree_kbestmutual,0.5553488372093024,0.040917016893929445,0.550232558139535,0.04353498310463711
decissionTree_select,0.6237209302325581,0.04299244654247942,0.5976744186046511,0.047660236120742314
decissionTree_selecttree,0.6123255813953488,0.039095368135200176,0.6176744186046511,0.040390200633236235
decissionTree_rfe,0.6316279069767442,0.03796044167951759,0.6300000000000001,0.03903168132564295
rfc,0.6532558139534883,0.03539852688724366,0.6581395348837209,0.03870538831882148
rfc_iso,0.5646511627906977,0.03648717889759105,0.6183720930232558,0.03965031029568467
rfc_lle,0.562093023255814,0.04723907870670076,0.6409302325581394,0.04465116279069767
rfc_llemodified,0.5886046511627907,0.03271473966662184,0.622093023255814,0.04420134374127492
rfc_svd,0.5895348837209303,0.039620290784653074,0.6430232558139535,0.03459180181545003
rfc_lda,0.6234883720930232,0.040938820452118746,0.6218604651162791,0.045940681766942305
rfc_pca,0.5176744186046511,0.022695577486057397,0.5216279069767442,0.025263350625017965
rfc_kpca,0.5,0.0,0.4551162790697674,0.11235254142247383
rfc_sel,0.6616279069767441,0.03656787254306136,0.6513953488372093,0.03583886177015098
rfc_kbest,0.5672093023255814,0.039895076015958306,0.5681395348837209,0.04616205845591124
rfc_kbestmutual,0.5781395348837209,0.05571891132732615,0.5769767441860466,0.046795066604484264
rfc_select,0.6627906976744187,0.04074747783240751,0.6283720930232558,0.04430583517808319
rfc_selecttree,0.6486046511627905,0.04277363158162242,0.6495348837209302,0.032807187013524954
rfc_rfe,0.6446511627906976,0.0318154494412329,0.6404651162790698,0.037051993054240805
mlp,0.5904651162790697,0.04739224491741874,0.6704651162790697,0.03888730928140499
