model_name,accuracy_mean,accuracy_std,accuracy_scaled_mean,accuracy_scaled_std
decissionTree,0.5813953488372092,0.036697055437347685,0.5797674418604651,0.0371372849575516
decissionTree_iso,0.5002325581395349,0.043413690383444406,0.5476744186046512,0.04389438625157413
decissionTree_lle,0.5127906976744186,0.0435231797028207,0.562093023255814,0.04234921394925844
decissionTree_llemodified,0.5776744186046513,0.0474008030273387,0.548139534883721,0.04977015858700971
decissionTree_svd,0.5558139534883721,0.05353890434056437,0.5541860465116281,0.03652051439775583
decissionTree_lda,0.5739534883720929,0.03875844959255751,0.573953488372093,0.03840801701060416
decissionTree_pca,0.5367441860465116,0.046995161022659555,0.5462790697674419,0.04111020159229869
decissionTree_kpca,0.5,0.0,0.48325581395348843,0.0626682699663337
decissionTree_sel,0.5834883720930233,0.0356269658021293,0.5809302325581396,0.036841202508489025
decissionTree_kbest,0.5527906976744186,0.04879344661597812,0.5525581395348838,0.04727512881228878
decissionTree_kbestmutual,0.5525581395348838,0.04652557930295326,0.5532558139534884,0.04789173385861967
decissionTree_select,0.5625581395348838,0.038134571429723964,0.5806976744186048,0.03373375858633717
decissionTree_selecttree,0.5786046511627907,0.042537166009948564,0.5830232558139535,0.04307099802350697
decissionTree_rfe,0.582093023255814,0.03908153200504745,0.5804651162790697,0.03548626894923251
rfc,0.5934883720930233,0.04406102263363736,0.5727906976744186,0.041912758035001656
rfc_iso,0.5320930232558141,0.038883832201910454,0.5409302325581397,0.037081174749757674
rfc_lle,0.5404651162790698,0.042325581395348845,0.5651162790697675,0.040347329239296445
rfc_llemodified,0.5532558139534884,0.04154207078629603,0.5490697674418605,0.03907322797520548
rfc_svd,0.5548837209302326,0.037429580537173414,0.5476744186046512,0.036567872543061375
rfc_lda,0.5886046511627907,0.04198238060464292,0.5846511627906976,0.0436342535176582
rfc_pca,0.5137209302325582,0.024796630905681113,0.5025581395348836,0.0328302581746137
rfc_kpca,0.5,0.0,0.5004651162790698,0.002278595109565751
rfc_sel,0.5844186046511628,0.04255305599324826,0.5846511627906977,0.03205930146100596
rfc_kbest,0.5527906976744187,0.04154988140383552,0.5593023255813953,0.05091111460230148
rfc_kbestmutual,0.5565116279069768,0.04754719269021453,0.5625581395348838,0.041333243194421276
rfc_select,0.5625581395348838,0.035183979096643024,0.5820930232558139,0.04084094383517301
rfc_selecttree,0.5986046511627907,0.041225153127740166,0.5962790697674418,0.03771746033993171
rfc_rfe,0.580232558139535,0.041291350940848154,0.5876744186046512,0.04534645193488404
mlp,0.5872093023255814,0.04116016283820432,0.6023255813953489,0.03821320168640694
mlp_iso,0.5269767441860466,0.05305384674467808,0.5534883720930233,0.03898384794009352
mlp_lle,0.5132558139534885,0.027615728268680997,0.5897674418604651,0.03005673380726235
mlp_llemodified,0.6032558139534884,0.03895886807697103,0.5974418604651163,0.03187743564327146
mlp_svd,0.593953488372093,0.045740112846403544,0.5930232558139534,0.039943172179808535
mlp_lda,0.5958139534883721,0.04729342945318031,0.5953488372093023,0.04557190219131495
mlp_pca,0.6074418604651163,0.03569293961479008,0.5953488372093023,0.03669705543734768
mlp_kpca,0.5,0.0,0.5,0.0
mlp_sel,0.5890697674418603,0.045429862023119744,0.6009302325581395,0.04084293014969111
mlp_kbest,0.5523255813953488,0.05048440313044747,0.6046511627906976,0.04173106615099154
mlp_kbestmutual,0.5693023255813954,0.04166361986336502,0.6144186046511628,0.04885713879073004
mlp_select,0.5941860465116279,0.05258334443997681,0.6204651162790699,0.03972321762380683
mlp_selecttree,0.614186046511628,0.04138554887917142,0.618139534883721,0.03738042048434987
mlp_rfe,0.5993023255813954,0.04468566980579377,0.6065116279069767,0.04214117764650495
